No,EXPEDIENTE,CODIGO OSINERGMIN,REGISTRO,RUC,RAZON SOCIAL,DIRECCION OPERATIVA,DEPARTAMENTO,PROVINCIA,DISTRITO,TIPO DE ESTABLECIMIENTO,TANQUE 1,TANQUE 2,TANQUE 3,TANQUE 4,TANQUE 5,TANQUE 6,TANQUE 7,TANQUE 8,TANQUE 9,TANQUE 10,CAP.TOTAL CL (gln),FEC. EMISION,TÉRMINO DE VIGENCIA,REPRESENTANTE,GLP EN CILINDROS (kg),lat,lng
1315,202000185276,153255,153255-050-081220,10450267045,ORIHUELA QUISPE YANET EDITH,CARRETERA JULIACA - AREQUIPA KM. 285,PUNO,SAN ROMAN,JULIACA,PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS,C1:9100:Diesel B5 S-50 ,C1:10600:Diesel B5 S-50 ,C1:10600:Diesel B5 S-50 ,C1:6650:GASOHOL 84 PLUS ,C1:3300:GASOHOL 90 PLUS C2:3300:GASOHOL 90 PLUS ,C1:2600:GASOHOL 95 PLUS ,C1:2600:GASOHOL 98 PLUS ,,,,48750.0,8/12/2020,INDEFINIDO,ORIHUELA QUISPE YANET EDITH,0,-15.5066438,-70.1169401
1316,202200142718,17950,17950-050-080822,20536886673,REPRESENTACIONES Y ASOCIADOS MICSA S.A.C.,"AV. SALVADOR ALLENDE CON AV. MANCO CAPAC, LOTE 9, MZ. N2",LIMA,LIMA,VILLA MARIA DEL TRIUNFO,PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS,C1:6500:Diesel B5 S-50 ,C1:6500:GASOHOL 95 PLUS ,C1:6500:GASOHOL 90 PLUS ,C1:3000:Diesel B5 S-50 ,C1:2000:GASOHOL 97 PLUS ,C1:1000:GASOHOL 95 PLUS ,C1:4000:GASOHOL 90 PLUS ,C1:1000:SIN PRODUCTO ,,,30500.0,8/08/2022,INDEFINIDO,ALBERTO MIGUEL ALIAGA MEZA,0,-12.1600867,-76.95569379999999
1317,202000100117,130607,130607-050-190820,20540013391,NEGOCIOS E INVERSIONES LYSEN S.A.C.,"PROLONGACION LIBERTAD S/N, SECTOR MURIACO ",LA LIBERTAD,PATAZ,HUANCASPATA,ESTACIONES DE SERVICIOS,C1:8204:Diesel B5 S-50 ,C1:3000:GASOHOL 90 PLUS C2:2218:GASOHOL 95 PLUS ,,,,,,,,,13422.0,19/08/2020,INDEFINIDO,LUCIA MARLENY LOPEZ VERA,0,-8.4572843,-77.2986963
1318,202300100301,121836,121836-050-100523,10336662074,SEGUNDO QUITERIO HERNANDEZ VASQUEZ ,AV. PUENTE CAJARURO S/N – CAJARURO,AMAZONAS,UTCUBAMBA,CAJARURO,PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS,C1:4500:Diesel B5 S-50 ,C1:2700:GASOLINA 84 ,C1:2700:GASOLINA REGULAR ,C1:2069:GASOLINA REGULAR ,C1:2069:GASOLINA REGULAR ,,,,,,14038.0,10/05/2023,INDEFINIDO,SEGUNDO QUITERIO HERNANDEZ VASQUEZ ,0,-5.7520773,-78.4269173
1319,201300120058,104151,104151-050-260713,10239200007,JUSTINA ROJAS ALVAREZ,AA.HH LAS PALMERAS MZ. A LOTE 06 CARRETERA INTEROCEANICA- IBERIA,MADRE DE DIOS,TAHUAMANU,IBERIA,ESTACIONES DE SERVICIOS,C1:5200:Diesel B5 S-50 ,C1:5200:GASOLINA 84 ,C1:5200:Diesel B5 S-50 ,C1:5200:GASOLINA 84 ,,,,,,,20800.0,26/07/2013,INDEFINIDO,JUSTINA ROJAS ALVAREZ,0,-11.4044323,-69.4832483
1320,201900161824,146964,146964-050-071019,10025283215,HERMENEGILDO COLQUE RAMOS ,JR. HUENCCALLA S/N BARRIO HUENCCALLA,PUNO,SANDIA,SANDIA,PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS,C1:9220:Diesel B5 S-50 ,C1:2650:GASOHOL 84 PLUS ,C1:2650:GASOHOL 90 PLUS ,,,,,,,,14520.0,7/10/2019,INDEFINIDO,HERMENEGILDO COLQUE RAMOS ,0,-14.2377128,-69.4381162
1321,202200201246,137995,137995-050-101022,10761467269,ROMARIO HUAMAN QUISPE,CALLE CCOCCAYHUAÑUY - CENTRO POBLADO LECHEMAYO,AYACUCHO,LA MAR,ANCO,ESTACIONES DE SERVICIOS,C1:6000:Diesel B5 S-50 ,C1:3000:GASOHOL 90 PLUS C2:3000:GASOHOL 90 PLUS ,,,,,,,,,12000.0,10/10/2022,10/10/2023,ROMARIO HUAMAN QUISPE,0,-13.0093071,-73.5133973
1322,202000089685,16734,16734-050-230720,20333526469,AUTO GAS S.A.C.,AV. MACHUPICCHU N° 100 (ANTES: AV. MACHUPICCHU / JR. BELGICA),AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS,C1:6000:Diesel B5 S-50 ,C1:4000:Diesel B5 S-50 ,C1:2000:GASOHOL 90 PLUS ,,,,,,,,12000.0,23/07/2020,INDEFINIDO,OSCAR BERNABE RAFAEL ANYOSA,480,-13.1921055,-74.2245976
1323,201900054964,123617,123617-050-050419,20601881153,ESTACION DE SERVICIOS MARYFE S.R.L.,AV. PRINCIPAL VENTANILLAS DE OTUZCO KM 11 SECTOR LA RINCONADA,CAJAMARCA,CAJAMARCA,LOS BAÑOS DEL INCA,PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS,C1:4640:Diesel B5 S-50 ,C1:1685:Diesel B5 S-50 C2:1685:GASOHOL 90 PLUS ,,,,,,,,,8010.0,5/04/2019,INDEFINIDO,WILSON HUAMAN RUDAS,0,-7.125856000000001,-78.4576194
1324,201800091665,42879,42879-050-040618,20393261081,GRIFO FRANZ E.I.R.L.,CALLE NICOLAS VELA MZ.71 LT.01 VILLA ATALAYA ,UCAYALI,ATALAYA,RAYMONDI,PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS,C1:5000:GASOLINA 90 ,C1:5000:GASOLINA 90 ,C1:5000:DIESEL B5 ,,,,,,,,15000.0,4/06/2018,INDEFINIDO,HECTOR CHANCA CHAMORRO,0,-10.733193,-73.7575877
1325,202300056644,9057,9057-050-300323,20154469941,MUNICIPALIDAD PROVINCIAL MARISCAL NIETO,AV. BALTA ESQUINA CON AV. 25 DE NOVIEMBRE S/N,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS,C1:3950:GASOHOL PREMIUM ,C1:4850:GASOHOL REGULAR ,C1:4850:Diesel B5 S-50 ,C1:2500:GASOHOL 84 PLUS ,,,,,,,16150.0,30/03/2023,INDEFINIDO,JHON LARRY COAYLA,0,-17.1892555,-70.9315898
1326,202300065182,34987,34987-050-070423,20527109877,LATINO SUR S.A.C.,AV. MANCO CAPAC N° 140 ESQUINA CON CALLE POLIBIO UMPIRE,CUSCO,CUSCO,SAN JERONIMO,ESTACIONES DE SERVICIOS,C1:4000:GASOHOL REGULAR C2:4000:Diesel B5 S-50 ,C1:2000:GASOHOL PREMIUM C2:2000:GASOHOL REGULAR C3:2000:Diesel B5 S-50 C4:2000:GASOHOL PREMIUM ,,,,,,,,,16000.0,7/04/2023,INDEFINIDO,MARGARITA LIDIA GARCIA DE FLOREZ ,0,-13.5478632,-71.88392800000001
1327,201900074772,34084,34084-050-100519,20604661341,M Y A MULTISERVICIOS INVERSIONES GENERALES SOCIEDAD ANONIMA CERRADA,CARRETERA JULIACA - CUSCO KM. 8+200 PARCIALIDAD ESCURI ARRIBA,PUNO,SAN ROMAN,JULIACA,PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS,C1:6000:Diesel B5 S-50 ,C1:3000:GASOHOL 84 PLUS ,C1:1000:GASOHOL 90 PLUS ,C1:3000:SIN PRODUCTO ,,,,,,,13000.0,10/05/2019,INDEFINIDO,JAVIER MAYTA CALIZAYA ,720,-15.5066438,-70.1169401
1328,201900039785,8132,8132-050-130319,20160404796,INVERSIONES Y COMERCIALIZACION MAKA S.A.C.,"AV. JAVIER PRADO ESTE N° 4885, URB. CAMACHO",LIMA,LIMA,LA MOLINA,ESTACIONES DE SERVICIOS,C1:8000:GASOHOL 84 PLUS ,C1:8000:GASOHOL 97 PLUS ,C1:6000:GASOHOL 95 PLUS ,C1:6000:GASOHOL 90 PLUS ,C1:6000:GASOHOL 90 PLUS ,C1:6000:GASOHOL 95 PLUS ,C1:6000:Diesel B5 S-50 ,C1:6000:Diesel B5 S-50 ,,,52000.0,13/03/2019,INDEFINIDO,RENZO LECARI CARBONE,0,-12.0815779,-76.96799659999999
1329,201800152881,7947,7947-050-200918,20454321066,COMERCIALIZADORA ECOGAS S.A.C.,"URB. LAS GUINDAS, MZ. C, LOTE Nº 01",AREQUIPA,AREQUIPA,MIRAFLORES,PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS,C1:2400:GASOHOL 95 PLUS ,C1:4000:Diesel B5 S-50 ,C1:2000:GASOHOL 90 PLUS ,,,,,,,,8400.0,20/09/2018,INDEFINIDO,LOURDES PETRONILA RIVERO BENAVENTE,0,-16.3901608,-71.51871129999999
1330,201400076301,18842,18842-050-030714,20487107434,GRIFO VIRGEN DE COCHARCAS E.I.R.L.,AV. FIDEL MIRANDA S/N. BARRIO SAN PEDRO,JUNIN,HUANCAYO,SAPALLANGA,PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS,C1:2000:GASOHOL 90 PLUS ,C1:2000:DIESEL B5 ,,,,,,,,,4000.0,3/07/2014,INDEFINIDO,DARIO ABELARDO MARMANILLO PEREZ,0,-12.1344366,-75.1686432
1331,201700116623,130701,130701-050-030817,20600014910,SERVICENTRO M&H S.A.C,"PARAJE PATA HUACCTA KM. 152 + 380 CARRETERA PUQUIO - NAZCA, JURISDICCIÓN DEL BARRIO CCAYAO",AYACUCHO,LUCANAS,PUQUIO,ESTACIONES DE SERVICIOS,C1:5200:Diesel B5 S-50 ,C1:2600:GASOHOL 97 PLUS ,C1:3900:GASOHOL 90 PLUS ,C1:4100:Diesel B5 S-50 ,C1:5100:Diesel B5 S-50 ,C1:3000:GASOHOL 95 PLUS ,,,,,23900.0,3/08/2017,INDEFINIDO,REYNER DARIO MURIEL HUAMANCHA,0,-14.6957312,-74.129178
1332,202300025524,94134,94134-050-080223,20450131891,SERVICENTRO ALICIA S.R.L.,CARRETERA YURIMAGUAS-TARAPOTO KM 3.5,LORETO,ALTO AMAZONAS,YURIMAGUAS,PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS,C1:7880:DIESEL B5 ,C1:4000:GASOLINA 84 C2:4000:GASOLINA 90 ,,,,,,,,,15880.0,8/02/2023,INDEFINIDO,JOSE DEL CARMEN DAMIAN SANDOVAL,0,-5.9025614,-76.1575515
1333,202300043539,84722,84722-050-300323,20608959522,ESTACION DE SERVICIOS MEXICO E.I.R.L.,AV. PAKAMUROS N° 1290,CAJAMARCA,JAEN,JAEN,ESTACIONES DE SERVICIOS,C1:4000:Diesel B5 S-50 ,C1:2500:GASOHOL REGULAR ,C1:1500:GASOHOL 84 PLUS ,,,,,,,,8000.0,26/03/2023,INDEFINIDO,CESAR CABREJOS PEREZ,0,-5.7043019,-78.8040516
1334,201900039781,14829,14829-050-150319,20448744745,SERVICENTRO FAVORITA CAR S.R.L.,"ESQUINA AV. CIRCUNVALACION N° 1207 CON JR. TUMBES, URB. SAN JOSE I ETAPA",PUNO,SAN ROMAN,JULIACA,PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS,C1:2200:GASOHOL 84 PLUS C2:2200:GASOHOL 95 PLUS ,C1:3500:Diesel B5 S-50 ,C1:3500:GASOHOL 90 PLUS ,,,,,,,,11400.0,15/03/2019,INDEFINIDO,NORLY PAMELA ARAMAYO HUARHUA,0,-15.4954846,-70.120181
1335,202000006825,7074,7074-050-140120,20602315461,COMERCIO E INVERSIONES LAS PALMAS S.A.C,CARRETERA CENTRAL KM. 22.5,JUNIN,CONCEPCION,CONCEPCION,PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS,C1:3513:GASOHOL 95 PLUS ,C1:1164:GASOHOL 90 PLUS ,C1:6100:Diesel B5 S-50 ,C1:2886:Diesel B5 S-50 ,C1:1337:SIN PRODUCTO ,,,,,,15000.0,14/01/2020,INDEFINIDO,LUZMILA MALPICA GUTIERREZ,240,-11.9172346,-75.3230323
1336,201900211803,8961,8961-050-221219,20136097131,SERVICENTRO DE TRANSPORTISTAS DE LA PROVINCIA DE PACASMAYO S.A.,CARRETERA PANAMERICANA NORTE KM. 666 ZONA INDUSTRIAL PACASMAYO,LA LIBERTAD,PACASMAYO,PACASMAYO,ESTACIONES DE SERVICIOS,C1:6000:Diesel B5 S-50 ,C1:6000:GASOHOL 84 PLUS ,C1:2750:GASOHOL 90 PLUS ,C1:2750:GASOHOL 95 PLUS ,C1:2750:SIN PRODUCTO ,C1:3750:Diesel B5 S-50 ,,,,,24000.0,22/12/2019,INDEFINIDO,LUIS JORGE VALDIVIA RAFFO,0,-7.4056277,-79.5568185
1337,201700021827,108779,108779-050-070317,20600018354,PETRO INTI S.A.C.,AV. 28 DE JULIO S/N ,AYACUCHO,PAUCAR DEL SARA SARA,MARCABAMBA,PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS,C1:800:GASOHOL 95 PLUS ,C1:1190:GASOHOL 90 PLUS ,C1:2800:Diesel B5 S-50 ,,,,,,,,4790.0,7/03/2017,INDEFINIDO,JANIO INOCENCIO QUISPE RAFAEL ,240,-15.2817177,-73.3445538
1338,202200068481,159062,159062-050-300422,20606489821,COMBUSTIBLES JESUS DAVID & SERVICIOS GENERALES E.I.R.L.,CALLE BERNAL MZA. 68 LOTE 119,PIURA,SULLANA,BELLAVISTA,PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS,C1:4000:GASOHOL 90 PLUS C2:2000:GASOHOL 84 PLUS ,C1:3000:Diesel B5 S-50 ,,,,,,,,,9000.0,30/04/2022,INDEFINIDO,JOSE MARTIN QUEZADA VALDIVIEZO,0,-4.8898546,-80.6742734
1339,201900139654,146204,146204-050-030919,20103921873,SERVICENTRO BELEN S.R.LTDA.,CARRETERA RUMOCOCHA KM. 1.75,LORETO,MAYNAS,SAN JUAN BAUTISTA,ESTACIONES DE SERVICIOS,C1:5000:GASOLINA 84 ,C1:3000:DIESEL B5 ,C1:1500:GASOLINA 90 ,,,,,,,,9500.0,3/09/2019,INDEFINIDO,DANIEL CARDENAS VILLACORTA,0,-3.781856899999999,-73.3128921
1340,202100257705,8576,8576-050-201221,20531380399,SANTA ROSA E.I.R.L.,AV. CARRETERA MARGINAL OESTE N° 800-802,SAN MARTIN,RIOJA,RIOJA,ESTACIONES DE SERVICIOS,C1:9300:Diesel B5 S-50 ,C1:9300:GASOLINA 90 ,C1:3000:GASOLINA 84 ,C1:3000:GASOLINA 95 ,,,,,,,24600.0,20/12/2021,INDEFINIDO,LUIS ENRIQUE SANTILLAN CHAVEZ,0,-6.057048399999999,-77.1657716
1341,201700218281,114427,114427-050-261217,20481922462,VEDESCAH S.A.C.,CALLE COMERCIO S/N BARRIO NUEVA ESPERANZA,LA LIBERTAD,PATAZ,HUAYLILLAS,PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS,"C1:0:DIESEL B5,Diesel B5 S-50 ",C1:770:GASOHOL 90 PLUS ,"C1:3370:DIESEL B5,Diesel B5 S-50 ",,,,,,,,4140.0,26/12/2017,INDEFINIDO,NILSA ARACELLY GENOVEZ FLORES,720,-8.1933701,-77.31851929999999
1342,202300105367,139602,139602-050-080523,20610288864,SERVICENTROS VICCEL SOCIEDAD ANONIMA CERRADA,MZ. A LOTE 1 DEL CENTRO POBLADO UNIÓN JUNIN,JUNIN,SATIPO,RIO TAMBO,PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS,C1:5200:Diesel B5 S-50 ,C1:3225:GASOHOL REGULAR C2:3225:GASOHOL REGULAR ,,,,,,,,,11650.0,8/05/2023,INDEFINIDO,SILVA TITO ENNA SHEYLA KAREM,0,-11.0172296,-74.2958647
1343,201900204094,18639,18639-050-101219,20127765279,COESTI S.A.,AV. REPÚBLICA DE PANAMÁ N° 5160 ,LIMA,LIMA,SURQUILLO,ESTACIONES DE SERVICIOS,C1:6000:Diesel B5 S-50 ,C1:4000:GASOHOL 97 PLUS C2:2000:SIN PRODUCTO ,C1:6000:GASOHOL 90 PLUS ,C1:6000:GASOHOL 95 PLUS ,C1:3000:SIN PRODUCTO ,,,,,,27000.0,10/12/2019,INDEFINIDO,ABRAHAM HUGO CALDERON MAVILA,720,-12.115878,-77.01858419999999
1344,202000188877,7545,7545-050-130121,20270287728,GRIFO MICHELL E.I.R.L.,AV. SAN MARTIN N° 228,LAMBAYEQUE,LAMBAYEQUE,MOCHUMI,PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS,C1:2489:GASOHOL 95 PLUS C2:1940:GASOHOL 84 PLUS ,C1:3709:GASOHOL 90 PLUS ,C1:4558:Diesel B5 S-50 ,C1:1125:SIN PRODUCTO ,,,,,,,13821.0,13/01/2021,INDEFINIDO,VICENTE PAICO TEJADA,0,-6.7028465,-79.9052367
1345,202000175766,82419,82419-050-301120,10421612914,EVER JUNIOR CARRASCO ORTEGA,AV. 25 DE ENERO (ANTES 22 DE AGOSTO) SUB LOTE 5A Y 5D ESQUINA CALLE HACIENDA URB. INFANTAS,LIMA,LIMA,SAN MARTIN DE PORRES,PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS,C1:2001:Diesel B5 S-50 C2:6000:Diesel B5 S-50 ,C1:3002:GASOHOL 95 PLUS ,C1:3002:GASOHOL 90 PLUS ,C1:3002:SIN PRODUCTO ,,,,,,,17007.0,30/11/2020,INDEFINIDO,EVER JUNIOR CARRASCO ORTEGA,0,-11.9435659,-77.06759919999999
1346,202000060667,93209,93209-050-300520,20526112700,ESTACION DE SERVICIOS JANS S.R.L.,CALLE 02 DE MAYO Nº 733,PIURA,HUANCABAMBA,HUANCABAMBA,ESTACIONES DE SERVICIOS,C1:3000:Diesel B5 S-50 ,C1:3000:GASOHOL 84 PLUS ,C1:2000:GASOHOL 90 PLUS ,,,,,,,,8000.0,30/05/2020,INDEFINIDO,RAMIREZ PALACIOS JOSE DOMINGO,0,-5.238991299999999,-79.4506989
1347,201900126171,9287,9287-050-050819,20453743439,GRIFOS LAYZON S.A.C.,AV. INDEPENDENCIA N° 1075,CAJAMARCA,CAJAMARCA,CAJAMARCA,ESTACIONES DE SERVICIOS,C1:10000:Diesel B5 S-50 ,C1:3000:GASOHOL 95 PLUS ,C1:8500:GASOHOL 90 PLUS ,,,,,,,,21500.0,5/08/2019,INDEFINIDO,NELSON ENRIQUE SEVILLANO LOZADA,0,-7.1743592,-78.5124464
1348,202100131038,149162,149162-050-010921,10055809106,CARDENAS OCAMPO EMERSON AUGUSTO,CALLE AMAZONAS ESQUINA CON CALLE JOSE CARDENAS,LORETO,ALTO AMAZONAS,LAGUNAS,PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS,C1:1500:GASOLINA 90 C2:2000:GASOLINA 84 ,,,,,,,,,,3500.0,1/09/2021,INDEFINIDO,CARDENAS OCAMPO EMERSON AUGUSTO,0,-5.2268968,-75.6736828
1349,202300056669,133004,133004-050-210323,10435116588,CRISPIN REYMUNDO HECTOR,AV. ERNESTO MORALES S/N MZ. K LOTE 5,HUANCAVELICA,HUANCAVELICA,ASCENSION,ESTACIONES DE SERVICIOS,C1:6000:Diesel B5 S-50 ,C1:3000:GASOHOL PREMIUM C2:3000:GASOHOL REGULAR ,,,,,,,,,12000.0,21/03/2023,INDEFINIDO,CRISPIN REYMUNDO HECTOR,120,-12.7822122,-74.9852711
1350,201700127953,7688,7688-050-160817,20516796520,GASISA CORPORACIÓN CONSTRUCTORA S.A.C.,AV. LOS PROCERES N° 809 - 918 SECTOR SAN JUAN,PASCO,PASCO,YANACANCHA,PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS,C1:6000:Diesel B5 S-50 ,C1:6000:Diesel B5 S-50 ,C1:3100:GASOHOL 95 PLUS C2:3100:GASOHOL 90 PLUS ,C1:3100:GASOHOL 90 PLUS ,,,,,,,21300.0,16/08/2017,INDEFINIDO,DAYANA MAFALDA GAGO SINCHE,200,-10.6625492,-76.25216499999999
1351,202300028563,21203,21203-050-020323,20601912750,TRANSPORTES GENERALES J & F S.A.C.,"MZ D, LOTE 2 (INTERSECCION DE AV. CANTA CALLAO Y AV. LOS OLIVOS) ASOCIACION DE VIVIENDA MONTE AZUL",LIMA,LIMA,SAN MARTIN DE PORRES,PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS,C1:6000:Diesel B5 S-50 ,C1:4000:GASOHOL PREMIUM ,C1:2000:GASOHOL REGULAR ,C1:4500:GASOHOL PREMIUM ,,,,,,,16500.0,2/03/2023,INDEFINIDO,DIANA CRISTINA HUANEY BAZAN,0,-11.9827506,-77.0850949
1352,202300091292,129053,129053-050-100523,10403931450,MANUEL PINEDA MUÑOZ,"AV. N° 1 CARRETERA PANAMERICANA S/N LOTES 2,3,4,5,22,23,24 Y 25 MZ. D",PUNO,MELGAR,AYAVIRI,PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS,C1:4000:Diesel B5 S-50 ,C1:2247:GASOHOL REGULAR ,C1:1198:GASOHOL PREMIUM ,,,,,,,,7445.0,10/05/2023,INDEFINIDO,MANUEL PINEDA MUÑOZ,0,-14.8842942,-70.5889612
1353,202100233860,158521,158521-050-041121,10023834346,QUISPE CATY JULIAN,CARRETERA CALAPUJA AZANGARO KM 2+630 PARCIALIDAD COLLANA SAN SEBASTIAN,PUNO,LAMPA,CALAPUJA,PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS,C1:6000:Diesel B5 S-50 ,C1:6000:Diesel B5 S-50 ,C1:2000:GASOHOL 84 PLUS ,C1:2000:GASOHOL 90 PLUS ,,,,,,,16000.0,4/11/2021,INDEFINIDO,QUISPE CATY JULIAN,0,-15.3136824,-70.2229286
1354,202000157483,19872,19872-050-021120,20490107372,SERVICENTRO SICUANI SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,PROLONGACION AV. AREQUIPA S/N SECTOR SAN ANDRES CHECA,CUSCO,CANCHIS,SICUANI,ESTACIONES DE SERVICIOS,C1:4000:GASOHOL 90 PLUS ,C1:4000:GASOHOL 95 PLUS ,C1:4000:Diesel B5 S-50 ,C1:8000:Diesel B5 S-50 ,,,,,,,20000.0,2/11/2020,INDEFINIDO,BENEDICTA JACINTO CCARITA ,0,-14.2881492,-71.2248829
1355,202000104416,41565,41565-050-310820,20530751857,INVERSIONES ALABAZ S.A.C.,AV. CHANCHAY 101 - HUARAL (ESQUINA CON 2 DE MAYO),LIMA,HUARAL,HUARAL,ESTACIONES DE SERVICIOS,C1:3000:Diesel B5 S-50 C2:1000:Diesel B5 S-50 ,C1:2000:GASOHOL 90 PLUS C2:1000:GASOHOL 95 PLUS ,,,,,,,,,7000.0,31/08/2020,INDEFINIDO,GUSTAVO BAUTISTA PUMAYAURE,240,-11.4966401,-77.2091555
1356,201800190093,18864,18864-050-191118,20603737823,ESTACION DE SERVICIOS LUCOCIZA S.A.C.,AV. PACHACUTEC N° 3601,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,ESTACIONES DE SERVICIOS,C1:9000:Diesel B5 S-50 ,C1:9000:GASOHOL 84 PLUS ,C1:4500:GASOHOL 90 PLUS C2:4500:GASOHOL 97 PLUS ,C1:4500:GASOHOL 95 PLUS C2:4500:SIN PRODUCTO ,,,,,,,36000.0,19/11/2018,INDEFINIDO,HELMUT CIEZA GUILLEN,0,-12.1788735,-76.9440071
1357,202000191814,7416,7416-050-201220,20277127548,COMBUSTIBLES Y SERVICIOS S.R.L.,AV. LUIS MONTERO S/N (ANTES AV. SAN PEDRO Nº 339) URB. MIRAFLORES I ETAPA,PIURA,PIURA,CASTILLA,ESTACIONES DE SERVICIOS,C1:5500:GASOHOL 90 PLUS ,C1:3500:GASOHOL 84 PLUS ,C1:3500:GASOHOL 95 PLUS ,C1:5500:Diesel B5 S-50 ,C1:3000:SIN PRODUCTO ,,,,,,21000.0,20/12/2020,INDEFINIDO,MIGUEL ANGEL CHAVARRY MONTES ,0,-5.1937455,-80.6182095
1358,201700109879,103059,103059-050-120717,10233627726,LUCINDA LLIMPE RODRIGUEZ,JR LIMA S/N,HUANCAVELICA,ACOBAMBA,ACOBAMBA,PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS,C1:2500:Diesel B5 S-50 C2:1500:GASOHOL 90 PLUS C3:900:GASOHOL 90 PLUS ,,,,,,,,,,4900.0,12/07/2017,INDEFINIDO,LUCINDA LLIMPE RODRIGUEZ,0,-12.8457801,-74.5669026
1359,202200188358,9466,9466-050-191022,20538377512,ESTACION DE SERVICIOS OIL STAR S.A.C.,"AUTOPISTA CHILLON-TRAPICHE EX FUNDO CHACRA CERRO, LOTE 57",LIMA,LIMA,COMAS,ESTACIONES DE SERVICIOS,C1:3500:GASOHOL 90 PLUS C2:2500:GASOHOL 95 PLUS ,C1:6000:Diesel B5 S-50 ,C1:4460:SIN PRODUCTO ,,,,,,,,16460.0,19/10/2022,INDEFINIDO,MILDRET AYME MORALES LEO,0,-11.9134555,-77.0578964
1360,201900146898,119871,119871-050-230919,20509516341,CORPORACION PERUANA DE COMERCIO Y SERVICIOS S.A.C.,"AV. UNION JICARMARCA S/N MZ. N2 LT. 09 Y 10, AGRUPACION DE POBLADORES SECTOR NORTE, PARTE ALTA, ANEXO 8 ",LIMA,HUAROCHIRI,SAN ANTONIO,ESTACIONES DE SERVICIOS,C1:6000:Diesel B5 S-50 ,C1:2000:GASOHOL 90 PLUS ,C1:2000:GASOHOL 95 PLUS ,,,,,,,,10000.0,23/09/2019,INDEFINIDO,MANUEL GODOY MALLQUI,0,-11.9756313,-76.94099489999999
1361,202300102456,147649,147649-050-050523,20605666125,CORPORACION ESIMAX SOCIEDAD ANONIMA CERRADA,CARRETERA DESVIO SALVIANI - AJOYANI KM. 0+100 PREDIO BELLAVISTA SUB LOTE N° 16-1,PUNO,CARABAYA,AJOYANI,PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS,C1:4000:Diesel B5 S-50 ,C1:2000:GASOHOL PREMIUM ,C1:2000:GASOHOL REGULAR ,C1:4000:Diesel B5 S-50 ,,,,,,,12000.0,5/05/2023,INDEFINIDO,CHUCHI VILCA MAGNO IVON,0,-14.1,-70.2
1362,202300103113,108749,108749-050-100523,20531570929,GRIFO SAN JUAN S.R.L.,MZ. 2 LOTE 1 INTERSECCION DE LAS CALLES TUPAC AMARU Y ZOILA PEREA - URB. SAN JUAN,LORETO,ALTO AMAZONAS,YURIMAGUAS,PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS,C1:1150:GASOLINA REGULAR C2:2300:GASOLINA 84 C3:2300:DIESEL B5 ,,,,,,,,,,5750.0,10/05/2023,INDEFINIDO,MAX JORGE LOZANO COQUINCHE,0,-5.9037127,-76.1058493
1363,201900026394,103914,103914-050-180219,10195722795,ROSA JUANA LLAURY VILLANUEVA,"AV. ANTONIO SALAZAR S/N KM. 12 CARRETERA HUAMACHUCO-CAJABAMBA, CASERIO LAGUNA SAUSACOCHA",LA LIBERTAD,SANCHEZ CARRION,HUAMACHUCO,ESTACIONES DE SERVICIOS,C1:3000:Diesel B5 S-50 ,C1:3000:GASOHOL 90 PLUS ,C1:1100:GASOHOL 97 PLUS ,C1:2200:GASOHOL 95 PLUS ,C1:3300:GASOHOL 90 PLUS ,C1:6000:Diesel B5 S-50 ,,,,,18600.0,18/02/2019,INDEFINIDO,ROSA JUANA LLAURY VILLANUEVA,720,-7.620956899999999,-78.0452217
